MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
101202	0.00017925	20.34115	0.2135	-0.48650075	3.7
101203	0.00017925	20.34115	0.214	-0.48621625	3.7
101204	0.00017925	20.2714	0.21375	-0.48644925	3.7
101205	0.00017925	20.0761	0.2195	-0.48225275	3.7
101206	0.00017925	20.0482	0.224	-0.4801405	3.7
101207	0.00017925	20.0761	0.2195	-0.48216575	3.7
101208	0.00017925	20.45275	0.2195	-0.48234375	3.7
101209	0.00017925	21.37345	0.21775	-0.488689	3.7
101210	0.00017925	21.8338	0.21725	-0.47405375	3.7
101211	0.00017925	22.46155	0.2175	-0.47400375	3.7
101212	0.00017925	22.96375	0.21675	-0.479248	3.7
101213	0.00017925	23.13115	0.2165	-0.47958875	3.7
101214	0.00017925	23.3962	0.221	-0.47690925	3.7
101215	0.00017925	22.99165	0.22525	-0.47509725	3.7
101216	0.00017925	23.41015	0.224	-0.47583525	3.7
101217	0.00017925	22.7545	0.2245	-0.475837	3.7
101218	0.00017925	21.42925	0.22275	-0.481959	3.7
101219	0.00017925	21.15025	0.22075	-0.48326175	3.7
101220	0.00017925	20.95495	0.22025	-0.48884325	3.7
101221	0.00017925	20.81545	0.2195	-0.4892485	3.7
101222	0.00017925	20.3551	0.21825	-0.4899105	3.7
101223	0.00017925	20.2714	0.21725	-0.49057325	3.7
101224	0.00017925	20.31325	0.2165	-0.490878	3.7
101301	0.00017925	20.78755	0.21625	-0.490923	3.7
101302	0.00017925	20.4388	0.21575	-0.4913725	3.7
101303	0.00017925	20.20165	0.2155	-0.4916055	3.7
101304	0.00017925	20.17375	0.21875	-0.44283875	3.7
101305	0.00017925	20.2156	0.2515	-0.3725525	3.7
101306	0.00017925	20.14585	0.24725	-0.37395925	3.7
101307	0.00017925	20.104	0.24425	-0.37506875	3.7
101308	0.00017925	20.42485	0.24325	-0.37523125	3.7
101309	0.00017925	21.4432	0.24125	-0.3767145	3.7
101310	0.00017925	22.1965	0.2435	-0.37561025	3.7
101311	0.00017925	22.88005	0.262	-0.3704905	3.7
101312	0.00017925	23.49385	0.2625	-0.37104025	3.7
101313	0.00017925	23.2288	0.2595	-0.371497	3.7
101314	0.00017925	23.731	0.259	-0.370835	3.7
101315	0.00017925	23.8984	0.25825	-0.370919	3.7
101316	0.00017925	23.41015	0.2555	-0.372144	3.7
101317	0.00017925	22.6987	0.25375	-0.37268925	3.7
101318	0.00017925	21.5269	0.25275	-0.3724985	3.7
101319	0.00017925	21.0526	0.256	-0.36963075	3.7
101320	0.00017925	21.03865	0.2555	-0.36964775	3.7
101321	0.00017925	20.89915	0.26175	-0.36666375	3.7
101322	0.00017925	20.81545	0.25525	-0.36895025	3.7
101323	0.00017925	20.9131	0.25875	-0.367406	3.7
101324	0.00017925	20.78755	0.2525	-0.36962275	3.7
101401	0.00017925	20.6062	0.249	-0.3711665	3.7
101402	0.00017925	20.0761	0.24775	-0.371672	3.7
101403	0.00017925	19.825	0.246	-0.37255675	3.7
101404	0.00017925	19.61575	0.25125	-0.37045925	3.7
101405	0.00017925	19.6576	0.25075	-0.37076725	3.7
101406	0.00017925	19.50415	0.24975	-0.37152675	3.7
101407	0.00017925	19.61575	0.2495	-0.37147025	3.7
101408	0.00017925	20.31325	0.249	-0.37177875	3.7
101409	0.00017925	21.3874	0.248	-0.372344	3.7
101410	0.00017925	21.778	0.247	-0.3728215	3.7
101411	0.00017925	22.9219	0.246	-0.3734825	3.7
101412	0.00017925	23.731	0.24575	-0.37343175	3.7
101413	0.00017925	24.13555	0.2445	-0.3744935	3.7
101414	0.00017925	23.7031	0.24375	-0.37477875	3.7
101415	0.00017925	23.7589	0.2425	-0.376005	3.7
101416	0.00017925	23.21485	0.2415	-0.37712675	3.7
101417	0.00017925	22.4197	0.24125	-0.377321	3.7
101418	0.00017925	21.4432	0.24025	-0.37808275	3.7
101419	0.00017925	21.1084	0.24	-0.378269	3.7
101420	0.00017925	20.92705	0.238	-0.3797005	3.7
101421	0.00017925	20.8015	0.2385	-0.37922325	3.7
101422	0.00017925	20.941	0.23725	-0.380383	3.7
101423	0.00017925	20.8573	0.237	-0.3802285	3.7
101424	0.00017925	20.64805	0.236	-0.380994	3.7
101501	0.00017925	20.1319	0.23525	-0.38153375	3.7
101502	0.00017925	20.09005	0.23525	-0.381352	3.7
101503	0.00017925	19.9366	0.2345	-0.3821	3.7
101504	0.00017925	19.7692	0.23425	-0.38197775	3.7
101505	0.00017925	19.6297	0.23425	-0.382371	3.7
101506	0.00017925	19.5181	0.23475	-0.38188725	3.7
101507	0.00017925	19.47625	0.23425	-0.382645	3.7
101508	0.00017925	20.00635	0.2345	-0.38280325	3.7
101509	0.00017925	20.9131	0.23425	-0.38305425	3.7
101510	0.00017925	21.8896	0.2335	-0.3841725	3.7
101511	0.00017925	22.43365	0.23275	-0.384937	3.7
101512	0.00017925	22.9219	0.23175	-0.38583675	3.7
101513	0.00017925	23.1451	0.22925	-0.38846975	3.7
101514	0.00017925	23.8147	0.22825	-0.390288	3.7
101515	0.00017925	23.3683	0.22625	-0.393205	3.7
101516	0.00017925	23.1172	0.22475	-0.3950735	3.7
101517	0.00017925	22.46155	0.22325	-0.3973635	3.7
101518	0.00017925	21.17815	0.2235	-0.39791175	3.7
101519	0.00017925	20.7178	0.22275	-0.39851125	3.7
101520	0.00017925	20.59225	0.22225	-0.399525	3.7
101521	0.00017925	21.03865	0.223	-0.398911	3.7
101522	0.00017925	20.9131	0.22325	-0.39864	3.7
101523	0.00017925	20.70385	0.22275	-0.3994245	3.7
101524	0.00017925	20.3551	0.2235	-0.3990415	3.7
101601	0.00017925	20.06215	0.224	-0.399199	3.7
101602	0.00017925	19.6576	0.2235	-0.3999865	3.7
101603	0.00017925	19.47625	0.2235	-0.4002335	3.7
101604	0.00017925	19.2391	0.2245	-0.39980525	3.7
101605	0.00017925	19.1554	0.22525	-0.39993675	3.7
101606	0.00017925	19.1554	0.2255	-0.4001305	3.7
101607	0.00017925	19.16935	0.226	-0.40054725	3.7
101608	0.00017925	20.00635	0.227	-0.4001385	3.7
101609	0.00017925	21.0805	0.22725	-0.400626	3.7
101610	0.00017925	21.9175	0.22625	-0.40234625	3.7
101611	0.00017925	22.79635	0.226	-0.4038225	3.7
101612	0.00017925	23.41015	0.2255	-0.4048	3.7
101613	0.00017925	24.41455	0.22275	-0.41031475	3.7
101614	0.00017925	24.2611	0.22075	-0.41409175	3.7
101615	0.00017925	24.0658	0.218	-0.4187865	3.7
101616	0.00017925	23.9821	0.2155	-0.42218775	3.7
101617	0.00017925	22.9219	0.214	-0.42351975	3.7
101618	0.00017925	21.06655	0.21275	-0.42518625	3.7
101619	0.00017925	20.42485	0.2105	-0.42798825	3.7
101620	0.00017925	20.5504	0.21175	-0.42713925	3.7
101621	0.00017925	20.6062	0.2115	-0.42976475	3.7
101622	0.00017925	20.4109	0.212	-0.42964	3.7
101623	0.00017925	20.2993	0.21275	-0.428917	3.7
101624	0.00017925	20.2714	0.2135	-0.4284805	3.7
101701	0.00017925	19.8529	0.2135	-0.42873975	3.7
101702	0.00017925	19.9645	0.213	-0.43127425	3.7
101703	0.00017925	19.69945	0.213	-0.43324225	3.7
101704	0.00017925	19.9924	0.21375	-0.43226275	3.7
101705	0.00017925	19.8529	0.214	-0.43220725	3.7
101706	0.00017925	19.5739	0.21425	-0.4321525	3.7
101707	0.00017925	19.78315	0.21425	-0.43297325	3.7
101708	0.00017925	20.6062	0.2145	-0.434996	3.7
101709	0.00017925	21.40135	0.21425	-0.4350465	3.7
101710	0.00017925	22.40575	0.2135	-0.4370995	3.7
101711	0.00017925	23.1172	0.212	-0.438	3.7
101712	0.00017925	23.7031	0.21025	-0.44129975	3.7
101713	0.00017925	23.99605	0.2085	-0.44699175	3.7
101714	0.00017925	23.8705	0.20775	-0.449257	3.7
101715	0.00017925	23.54965	0.20525	-0.46015075	3.7
101716	0.00017925	23.66125	0.2045	-0.46370475	3.7
101717	0.00017925	22.5871	0.20325	-0.4710455	3.7
101718	0.00017925	21.0805	0.20325	-0.47471325	3.7
101719	0.00017925	20.6341	0.20375	-0.4705795	3.7
101720	0.00017925	20.4667	0.20475	-0.4699735	3.7
101721	0.00017925	20.5504	0.20475	-0.4705875	3.7
101722	0.00017925	20.25745	0.20575	-0.4696835	3.7
101723	0.00017925	20.17375	0.2065	-0.469181	3.7
101724	0.00017925	20.2435	0.2065	-0.4694785	3.7
101801	0.00017925	19.5181	0.207	-0.4696585	3.7
101802	0.00017925	19.47625	0.2075	-0.4692205	3.7
101803	0.00017925	19.5739	0.208	-0.4690975	3.7
101804	0.00017925	19.1275	0.2095	-0.46875125	3.7
101805	0.00017925	19.08565	0.2095	-0.46907175	3.7
101806	0.00017925	19.0159	0.21	-0.46552975	3.7
101807	0.00017925	19.05775	0.211	-0.46111	3.7
101808	0.00017925	19.7971	0.2115	-0.461008	3.7
101809	0.00017925	21.48505	0.2115	-0.458313	3.7
101810	0.00017925	22.46155	0.21075	-0.462167	3.7
101811	0.00017925	23.01955	0.20975	-0.462374	3.7
101812	0.00017925	23.8426	0.20825	-0.45971225	3.7
101813	0.00017925	23.96815	0.2065	-0.463845	3.7
101814	0.00017925	23.8984	0.2035	-0.465417	3.7
101815	0.00017925	23.54965	0.20275	-0.46917575	3.7
101816	0.00017925	23.4799	0.20225	-0.4730755	3.7
101817	0.00017925	22.5313	0.20175	-0.4775905	3.7
101818	0.00017925	20.92705	0.20225	-0.480909	3.7
101819	0.00017925	20.2714	0.202	-0.485486	3.7
101820	0.00017925	20.0482	0.20175	-0.4958455	3.7
101821	0.00017925	20.2993	0.2025	-0.49562625	3.7
101822	0.00017925	20.09005	0.2035	-0.48984625	3.7
101823	0.00017925	20.00635	0.20425	-0.4896445	3.7
101824	0.00017925	19.8529	0.20475	-0.4895155	3.7
101901	0.00017925	19.39255	0.20525	-0.485366	3.7
101902	0.00017925	19.33675	0.205	-0.4953705	3.7
101903	0.00017925	19.2949	0.206	-0.49000375	3.7
101904	0.00017925	19.2949	0.2075	-0.4892695	3.7
101905	0.00017925	19.1554	0.20825	-0.48389775	3.7
101906	0.00017925	19.1275	0.2085	-0.48012725	3.7
101907	0.00017925	19.1833	0.2095	-0.47911975	3.7
101908	0.00017925	19.825	0.20975	-0.4836005	3.7
101909	0.00017925	20.73175	0.21	-0.47983875	3.7
101910	0.00017925	21.56875	0.20925	-0.4804075	3.7
101911	0.00017925	22.9777	0.2085	-0.48465425	3.7
101912	0.00017925	23.8984	0.2065	-0.48232825	3.7
101913	0.00017925	24.1495	0.20475	-0.483203	3.7
101914	0.00017925	23.6194	0.2025	-0.48877025	3.7
101915	0.00017925	23.57755	0.20025	-0.49326075	3.7
101916	0.00017925	23.21485	0.19875	-0.4993135	3.7
101917	0.00017925	22.2244	0.19775	-0.50558025	3.7
101918	0.00017925	21.34555	0.19825	-0.50448475	3.7
101919	0.00017925	21.09445	0.19875	-0.50387725	3.7
101920	0.00017925	20.75965	0.19875	-0.516407	3.7
101921	0.00017925	19.83895	0.1995	-0.515727	3.7
101922	0.00017925	19.83895	0.2	-0.516022	3.7
101923	0.00017925	19.6576	0.201	-0.5152845	3.7
101924	0.00017925	19.44835	0.20225	-0.5086785	3.7
102001	0.00017925	19.6018	0.2035	-0.50836375	3.7
102002	0.00017925	19.53205	0.205	-0.51476575	3.7
102003	0.00017925	19.3786	0.20575	-0.51509775	3.7
102004	0.00017925	19.28095	0.20625	-0.52173825	3.7
102005	0.00017925	19.267	0.20775	-0.5132885	3.7
102006	0.00017925	19.25305	0.2075	-0.52101275	3.7
102007	0.00017925	19.19725	0.2085	-0.51361325	3.7
102008	0.00017925	19.7134	0.20825	-0.5208795	3.7
102009	0.00017925	20.6341	0.2085	-0.5208365	3.7
102010	0.00017925	20.75965	0.20825	-0.5208795	3.7
102011	0.00017925	21.68035	0.20625	-0.53726775	3.7
102012	0.00017925	22.0012	0.2045	-0.555552	3.7
102013	0.00017925	22.23835	0.204	-0.5460875	3.7
102014	0.00017925	22.6987	0.202	-0.5392095	3.7
102015	0.00017925	22.1965	0.1995	-0.539835	3.7
102016	0.00017925	21.9454	0.19825	-0.531417	3.7
102017	0.00017925	21.26185	0.221	-0.393127	3.7
102018	0.00017925	20.383	0.22175	-0.3916995	3.7
102019	0.00017925	20.0482	0.2345	-0.387837	3.7
102020	0.00017925	19.86685	0.246	-0.3846165	3.7
102021	0.00017925	20.64805	0.2515	-0.3843835	3.7
102022	0.00017925	20.64805	0.24475	-0.385551	3.7
102023	0.00017925	20.1877	0.2435	-0.38555825	3.7
102024	0.00017925	19.89475	0.2435	-0.38433925	3.7
102101	0.00017925	19.267	0.243	-0.38607525	3.7
102102	0.00017925	19.11355	0.24275	-0.38553525	3.7
102103	0.00017925	19.0438	0.24225	-0.38508875	3.7
102104	0.00017925	18.97405	0.24175	-0.3857645	3.7
102105	0.00017925	18.8485	0.24175	-0.38468475	3.7
102106	0.00017925	18.69505	0.24125	-0.3848115	3.7
102107	0.00017925	18.77875	0.2405	-0.3860845	3.7
102108	0.00017925	19.546	0.241	-0.3843815	3.7
102109	0.00017925	20.6062	0.24025	-0.38507825	3.7
102110	0.00017925	21.2758	0.2395	-0.3858125	3.7
102111	0.00017925	22.615	0.23825	-0.38724325	3.7
102112	0.00017925	22.8382	0.236	-0.389661	3.7
102113	0.00017925	23.0614	0.2335	-0.39169975	3.7
102114	0.00017925	23.2288	0.231	-0.392433	3.7
102115	0.00017925	22.6429	0.22825	-0.3947335	3.7
102116	0.00017925	22.57315	0.22475	-0.39596025	3.7
102117	0.00017925	21.7501	0.22425	-0.39475675	3.7
102118	0.00017925	20.5225	0.22375	-0.39564125	3.7
102119	0.00017925	20.1877	0.2245	-0.39400975	3.7
102120	0.00017925	20.0203	0.224	-0.395557	3.7
102121	0.00017925	19.7971	0.22525	-0.3931105	3.7
102122	0.00017925	19.64365	0.22525	-0.39511375	3.7
102123	0.00017925	19.53205	0.226	-0.393518	3.7
102124	0.00017925	19.4623	0.2275	-0.39239825	3.7
102201	0.00017925	19.2391	0.22875	-0.3914445	3.7
102202	0.00017925	19.1275	0.2305	-0.390989	3.7
102203	0.00017925	19.1275	0.2305	-0.3923515	3.7
102204	0.00017925	19.00195	0.2315	-0.3908045	3.7
102205	0.00017925	19.02985	0.23125	-0.39223725	3.7
102206	0.00017925	18.77875	0.23125	-0.39293675	3.7
102207	0.00017925	18.55555	0.23175	-0.391516	3.7
102208	0.00017925	19.5181	0.23175	-0.391516	3.7
102209	0.00017925	20.9689	0.2305	-0.39335875	3.7
102210	0.00017925	22.4755	0.23	-0.39291075	3.7
102211	0.00017925	22.88005	0.22825	-0.3956305	3.7
102212	0.00017925	23.6194	0.22575	-0.3988945	3.7
102213	0.00017925	23.82865	0.22375	-0.3980885	3.7
102214	0.00017925	24.0379	0.22	-0.400325	3.7
102215	0.00017925	23.9542	0.21525	-0.40572675	3.7
102216	0.00017925	23.43805	0.21075	-0.40549225	3.7
102217	0.00017925	22.57315	0.20925	-0.4057665	3.7
102218	0.00017925	20.941	0.20825	-0.407976	3.7
102219	0.00017925	20.50855	0.20825	-0.40805025	3.7
102220	0.00017925	20.2714	0.21	-0.40477325	3.7
102221	0.00017925	19.89475	0.21025	-0.40616	3.7
102222	0.00017925	19.5739	0.21075	-0.40673225	3.7
102223	0.00017925	19.6297	0.212	-0.40616625	3.7
102224	0.00017925	19.3507	0.2135	-0.40555525	3.7
102301	0.00017925	19.4902	0.21575	-0.40229125	3.7
102302	0.00017925	19.3507	0.2175	-0.403505	3.7
102303	0.00017925	18.91825	0.219	-0.40225225	3.7
102304	0.00017925	18.86245	0.21975	-0.4037775	3.7
102305	0.00017925	18.9322	0.22025	-0.4038305	3.7
102306	0.00017925	18.75085	0.22175	-0.4009415	3.7
102307	0.00017925	18.69505	0.22175	-0.40112475	3.7
102308	0.00017925	20.03425	0.222	-0.40107	3.7
102309	0.00017925	21.15025	0.2215	-0.402187	3.7
102310	0.00017925	22.2244	0.219	-0.40579925	3.7
102311	0.00017925	23.29855	0.21675	-0.40606975	3.7
102312	0.00017925	23.57755	0.213	-0.4080505	3.7
102313	0.00017925	23.91235	0.208	-0.4126225	3.7
102314	0.00017925	23.8984	0.20225	-0.41644925	3.7
102315	0.00017925	24.02395	0.19575	-0.42424275	3.7
102316	0.00017925	23.88445	0.1935	-0.426332	3.7
102317	0.00017925	22.74055	0.19225	-0.42770025	3.7
102318	0.00017925	21.1363	0.19125	-0.4315535	3.7
102319	0.00017925	20.5225	0.192	-0.42956075	3.7
102320	0.00017925	20.383	0.19325	-0.4258285	3.7
102321	0.00017925	20.14585	0.19375	-0.42605075	3.7
102322	0.00017925	20.2156	0.1945	-0.4261385	3.7
102323	0.00017925	20.09005	0.1955	-0.425261	3.7
102324	0.00017925	19.7692	0.19725	-0.4222045	3.7
102401	0.00017925	19.61575	0.1985	-0.42269225	3.7
102402	0.00017925	19.58785	0.2	-0.422175	3.7
102403	0.00017925	19.267	0.2025	-0.4186535	3.7
102404	0.00017925	19.1833	0.2045	-0.42006275	3.7
102405	0.00017925	19.0438	0.2065	-0.4165475	3.7
102406	0.00017925	19.0996	0.20725	-0.417179	3.7
102407	0.00017925	18.91825	0.208	-0.4178725	3.7
102408	0.00017925	20.0203	0.2085	-0.418701	3.7
102409	0.00017925	21.03865	0.20875	-0.418628	3.7
102410	0.00017925	21.79195	0.208	-0.4178725	3.7
102411	0.00017925	22.93585	0.206	-0.419506	3.7
102412	0.00017925	23.4241	0.20225	-0.425698	3.7
102413	0.00017925	23.5915	0.19875	-0.426617	3.7
102414	0.00017925	23.5078	0.1935	-0.43363725	3.7
102415	0.00017925	23.4241	0.1915	-0.4345145	3.7
102416	0.00017925	23.2567	0.1875	-0.4448475	3.7
102417	0.00017925	22.07095	0.18675	-0.4470495	3.7
102418	0.00017925	21.0805	0.18725	-0.4445165	3.7
102419	0.00017925	20.4946	0.18775	-0.44377775	3.7
102420	0.00017925	20.4667	0.1885	-0.4412655	3.7
102421	0.00017925	20.28535	0.18925	-0.441346	3.7
102422	0.00017925	19.9924	0.1895	-0.44201725	3.7
102423	0.00017925	19.81105	0.18975	-0.44178975	3.7
102424	0.00017925	19.7134	0.191	-0.438095	3.7
102501	0.00017925	20.09005	0.192	-0.43641975	3.7
102502	0.00017925	19.9087	0.192	-0.440145	3.7
102503	0.00017925	19.53205	0.19275	-0.43961775	3.7
102504	0.00017925	19.4065	0.19375	-0.4371185	3.7
102505	0.00017925	19.2391	0.19425	-0.43762275	3.7
102506	0.00017925	19.16935	0.19525	-0.43603725	3.7
102507	0.00017925	19.02985	0.19575	-0.43575725	3.7
102508	0.00017925	19.95055	0.195	-0.44021	3.7
102509	0.00017925	20.7178	0.1955	-0.439947	3.7
102510	0.00017925	21.59665	0.19525	-0.4398925	3.7
102511	0.00017925	22.43365	0.19425	-0.439395	3.7
102512	0.00017925	22.62895	0.19175	-0.44295825	3.7
102513	0.00017925	22.51735	0.18875	-0.452626	3.7
102514	0.00017925	22.8382	0.1875	-0.45725025	3.7
102515	0.00017925	22.74055	0.18775	-0.45902975	3.7
102516	0.00017925	22.15465	0.18675	-0.466485	3.7
102517	0.00017925	21.45715	0.1865	-0.4709685	3.7
102518	0.00017925	20.42485	0.1865	-0.47518275	3.7
102519	0.00017925	20.11795	0.1865	-0.47760825	3.7
102520	0.00017925	19.95055	0.18625	-0.480074	3.7
102521	0.00017925	20.383	0.18675	-0.47855375	3.7
102522	0.00017925	20.2156	0.1875	-0.47449375	3.7
102523	0.00017925	20.17375	0.188	-0.47416875	3.7
102524	0.00017925	19.9645	0.18825	-0.47634825	3.7
102601	0.00017925	19.44835	0.18975	-0.4719595	3.7
102602	0.00017925	19.11355	0.191	-0.467922	3.7
102603	0.00017925	18.988	0.192	-0.46742675	3.7
102604	0.00017925	18.8206	0.19225	-0.46848675	3.7
102605	0.00017925	18.7369	0.19325	-0.46686075	3.7
102606	0.00017925	18.61135	0.19375	-0.4688925	3.7
102607	0.00017925	18.61135	0.194	-0.46998575	3.7
102608	0.00017925	19.14145	0.195	-0.46960775	3.7
102609	0.00017925	20.25745	0.1955	-0.47181025	3.7
102610	0.00017925	21.0805	0.1965	-0.472746	3.7
102611	0.00017925	21.5827	0.1975	-0.473691	3.7
102612	0.00017925	21.9454	0.1975	-0.47763325	3.7
102613	0.00017925	21.90355	0.1965	-0.48207325	3.7
102614	0.00017925	21.8059	0.198	-0.48329425	3.7
102615	0.00017925	21.8059	0.19725	-0.4927325	3.7
102616	0.00017925	21.40135	0.19725	-0.49862575	3.7
102617	0.00017925	20.7457	0.1965	-0.509926	3.7
102618	0.00017925	19.7413	0.19675	-0.51290475	3.7
102619	0.00017925	19.30885	0.1965	-0.51444025	3.7
102620	0.00017925	19.2391	0.197	-0.5162455	3.7
102621	0.00017925	19.86685	0.1975	-0.51477725	3.7
102622	0.00017925	19.7692	0.1975	-0.5161245	3.7
102623	0.00017925	19.5739	0.1975	-0.5161245	3.7
102624	0.00017925	19.58785	0.1975	-0.5161245	3.7
102701	0.00017925	18.49975	0.19725	-0.517594	3.7
102702	0.00017925	18.61135	0.1975	-0.5161245	3.7
102703	0.00017925	18.3742	0.19775	-0.51125225	3.7
102704	0.00017925	18.27655	0.19775	-0.509905	3.7
102705	0.00017925	18.2347	0.19775	-0.509905	3.7
102706	0.00017925	18.0952	0.19825	-0.505268	3.7
102707	0.00017925	18.10915	0.1975	-0.50820475	3.7
102708	0.00017925	18.3742	0.19775	-0.50673525	3.7
102709	0.00017925	18.83455	0.19775	-0.505389	3.7
102710	0.00017925	19.7971	0.19675	-0.51290475	3.7
102711	0.00017925	20.9689	0.19675	-0.511498	3.7
102712	0.00017925	20.87125	0.1965	-0.511562	3.7
102713	0.00017925	21.1363	0.19575	-0.514632	3.7
102714	0.00017925	21.3595	0.19675	-0.51015375	3.7
102715	0.00017925	21.37345	0.196525	-0.50864725	3.7
102716	0.00017925	21.1084	0.19605	-0.509363	3.7
102717	0.00017925	20.6062	0.194825	-0.508175	3.7
102718	0.00017925	19.4623	0.19435	-0.50784425	3.7
102719	0.00017925	19.00195	0.194125	-0.5084985	3.7
102720	0.00017925	18.8764	0.1934	-0.50936975	3.7
102721	0.00017925	19.1554	0.194175	-0.50647	3.7
102722	0.00017925	19.2112	0.1952	-0.506735	3.7
102723	0.00017925	19.02985	0.195225	-0.50737325	3.7
102724	0.00017925	18.61135	0.1955	-0.506825	3.7
102801	0.00017925	18.27655	0.196025	-0.50620975	3.7
102802	0.00017925	18.1231	0.19655	-0.504481	3.7
102803	0.00017925	17.88595	0.196575	-0.505137	3.7
102804	0.00017925	17.7883	0.19685	-0.503485	3.7
102805	0.00017925	17.71855	0.196625	-0.50421625	3.7
102806	0.00017925	17.6767	0.19715	-0.50142675	3.7
102807	0.00017925	17.7046	0.196675	-0.50218575	3.7
102808	0.00017925	18.49975	0.1972	-0.50052275	3.7
102809	0.00017925	19.4065	0.196725	-0.502408	3.7
102810	0.00017925	20.7178	0.19725	-0.49962975	3.7
102811	0.00017925	21.4153	0.197025	-0.49925675	3.7
102812	0.00017925	21.8059	0.1963	-0.501221	3.7
102813	0.00017925	21.9454	0.195325	-0.50346175	3.7
102814	0.00017925	22.23835	0.19385	-0.5034935	3.7
102815	0.00017925	22.1128	0.192375	-0.5061565	3.7
102816	0.00017925	21.6385	0.1939	-0.49613025	3.7
102817	0.00017925	20.92705	0.194675	-0.49277225	3.7
102818	0.00017925	19.9645	0.1947	-0.491535	3.7
102819	0.00017925	19.5181	0.194225	-0.492959	3.7
102820	0.00017925	19.47625	0.19475	-0.491508	3.7
102821	0.00017925	18.7369	0.195275	-0.490913	3.7
102822	0.00017925	18.7927	0.1953	-0.491352	3.7
102823	0.00017925	18.75085	0.196075	-0.489831	3.7
102824	0.00017925	18.49975	0.1966	-0.4884345	3.7
102901	0.00017925	18.52765	0.196375	-0.489792	3.7
102902	0.00017925	18.2905	0.19715	-0.487463	3.7
102903	0.00017925	18.2347	0.196925	-0.48882825	3.7
102904	0.00017925	18.0394	0.19745	-0.48658375	3.7
102905	0.00017925	17.83015	0.197725	-0.48610975	3.7
102906	0.00017925	17.8441	0.19725	-0.48756025	3.7
102907	0.00017925	18.0115	0.197775	-0.48532275	3.7
102908	0.00017925	18.5416	0.19755	-0.485838	3.7
102909	0.00017925	19.6018	0.195825	-0.48687275	3.7
102910	0.00017925	20.9689	0.1961	-0.48729725	3.7
102911	0.00017925	21.26185	0.196625	-0.48499775	3.7
102912	0.00017925	21.5827	0.1949	-0.48885575	3.7
102913	0.00017925	21.778	0.194675	-0.487597	3.7
102914	0.00017925	21.5548	0.1942	-0.4874025	3.7
102915	0.00017925	21.4153	0.192975	-0.487514	3.7
102916	0.00017925	21.28975	0.192	-0.49054125	3.7
102917	0.00017925	20.64805	0.192525	-0.48793	3.7
102918	0.00017925	19.7134	0.1923	-0.4897005	3.7
102919	0.00017925	19.16935	0.193575	-0.48583825	3.7
102920	0.00017925	18.94615	0.19335	-0.48753125	3.7
102921	0.00017925	19.2112	0.193875	-0.485976	3.7
102922	0.00017925	19.0996	0.1944	-0.4844675	3.7
102923	0.00017925	18.8764	0.194925	-0.48392775	3.7
102924	0.00017925	18.709	0.1957	-0.48238175	3.7
103001	0.00017925	18.13705	0.195725	-0.4820285	3.7
103002	0.00017925	17.99755	0.19575	-0.4826065	3.7
103003	0.00017925	17.7604	0.186025	-659.8357748	3.7
103004	0.00017925	17.60695	0.18705	-659.8354275	3.7
103005	0.00017925	17.6209	0.206325	-0.18479525	3.7
103006	0.00017925	17.6209	0.2026	-0.21982575	3.7
103007	0.00017925	17.6488	0.210125	-0.1658875	3.7
103008	0.00017925	18.0673	0.2119	-0.16043325	3.7
103009	0.00017925	18.709	0.218425	-0.1472755	3.7
103010	0.00017925	19.75525	0.20345	-0.16706925	3.7
103011	0.00017925	20.28535	0.199725	-0.207355	3.7
103012	0.00017925	21.23395	0.19225	-0.45865875	3.7
103013	0.00017925	21.5827	0.202275	-0.18488325	3.7
103014	0.00017925	21.31765	0.19105	-0.4869135	3.7
103015	0.00017925	21.3316	0.186825	-2.5976865	3.7
103016	0.00017925	20.87125	0.2041	-0.17382475	3.7
103017	0.00017925	20.03425	0.199375	-0.20207075	3.7
103018	0.00017925	18.8485	0.1939	-0.330804	3.7
103019	0.00017925	18.4858	0.206925	-0.16511925	3.7
103020	0.00017925	18.24865	0.2077	-0.1636725	3.7
103021	0.00017925	18.8206	0.208225	-0.163743	3.7
103022	0.00017925	18.7648	0.2015	-0.200445	3.7
103023	0.00017925	18.41605	0.193775	-0.4000575	3.7
103024	0.00017925	18.22075	0.1908	-1.0662425	3.7
103101	0.00017925	17.5372	0.187575	-5.758126	3.7
103102	0.00017925	17.3698	0.1886	-2.594784	3.7
103103	0.00017925	17.24425	0.192625	-0.53854825	3.7
103104	0.00017925	17.18845	0.1894	-2.591546	3.7
103105	0.00017925	16.99315	0.186175	-659.8311785	3.7
103106	0.00017925	17.02105	0.1832	-659.8308778	3.7
103107	0.00017925	16.8955	0.179725	-659.8329155	3.7
103108	0.00017925	17.85805	0.18	-659.8301878	3.7
103109	0.00017925	19.2949	0.180775	-659.8310823	3.7
103110	0.00017925	20.06215	0.17905	-659.83351	3.7
103111	0.00017925	20.8015	0.177075	-659.8321203	3.7
103112	0.00017925	21.28975	0.1726	-659.8348858	3.7
103113	0.00017925	22.01515	0.172125	-659.8335808	3.7
103114	0.00017925	22.34995	0.17065	-659.834021	3.7
103115	0.00017925	22.54525	0.168925	-659.834133	3.7
103116	0.00017925	21.87565	0.1697	-659.8382118	3.7
103117	0.00017925	20.62015	0.171725	-659.833703	3.7
103118	0.00017925	18.9601	0.1715	-659.8376465	3.7
